row_id,engagement_score
89548,3.1878541172009465
89549,3.631393649138666
89550,4.480849424853245
89551,3.6878568756908665
89552,3.008354885265003
89553,3.933495605889972
89554,3.871394097472687
89555,3.401386958455235
89556,3.0424643416050494
89557,3.83828009788711
89558,3.032986856018854
89559,3.3725720934196635
89560,2.5218992361056634
89561,4.757870376372327
89562,3.7741236872052886
89563,3.6849220554219717
89564,3.705783575573978
89565,4.161018252579913
89566,2.7509195897221344
89567,2.8870056047133326
89568,2.1327956093665175
89569,4.367607680098594
89570,3.442253619651608
89571,4.071999183277976
89572,3.937828109253706
89573,3.2039051674797188
89574,3.7643351030933787
89575,3.3368911999038002
89576,4.4185409947566106
89577,3.448309308494203
89578,4.512810796911712
89579,4.05802375619187
89580,4.444189259736529
89581,4.518911420993721
89582,2.568695016718232
89583,3.8747044930924264
89584,2.2554065142846333
89585,3.5001953177655776
89586,3.983607658934996
89587,4.356888073935678
89588,3.9796322015234593
89589,4.145352265388372
89590,4.186714160057194
89591,2.3009457102426385
89592,3.6552685372961013
89593,3.8391992439838583
89594,3.334825834074355
89595,4.14032038299605
89596,4.0080296438989365
89597,4.224035903939559
89598,3.537749659640527
89599,2.98323079835032
89600,2.715702426749074
89601,4.074846231930633
89602,4.123983604948544
89603,3.9294669708345884
89604,2.990288260022643
89605,2.2782479106493585
89606,3.095886741787979
89607,1.8845012085580515
89608,4.353588787691062
89609,4.5833974528413215
89610,2.6059740445014317
89611,3.827080992406738
89612,4.137540227257761
89613,3.5184540069213517
89614,3.4234571870662047
89615,3.846864429602665
89616,4.4770416001580084
89617,2.9576061659817627
89618,4.241986602774425
89619,3.5058494413353043
89620,3.293405986501762
89621,2.5839110318434044
89622,4.009459803984171
89623,3.809474624797722
89624,4.093208605292713
89625,4.11373800000826
89626,3.4300495262729656
89627,3.295259360925123
89628,3.9831064743353566
89629,3.834373478748306
89630,4.4915417000926
89631,3.376970590061794
89632,2.077606575325892
89633,3.90284704853148
89634,3.720581071726955
89635,3.1237242630061774
89636,3.200029137345127
89637,4.288871824246931
89638,4.0527334579270144
89639,3.9873391327356584
89640,3.354029434734679
89641,3.018121934275007
89642,3.5628729143579307
89643,3.85157033071185
89644,3.615034386854868
89645,3.7947104130906206
89646,2.3350250490157567
89647,4.4359499532657285
89648,3.186367055449999
89649,3.6602743784642926
89650,3.848764446167874
89651,3.015674076448612
89652,4.020756981188773
89653,3.6750899728677813
89654,3.892847873357833
89655,4.474746347112833
89656,4.374667844010612
89657,3.3545933263976537
89658,3.975451328286013
89659,4.500924333286473
89660,4.342877481177068
89661,3.6951468445487334
89662,2.9798120962938346
89663,4.226052454471796
89664,3.9626756653731166
89665,3.9574898524839495
89666,3.9751697965641863
89667,2.494787365975993
89668,4.114917000820814
89669,3.824664122793972
89670,3.794648449233727
89671,2.620958693893678
89672,3.0825169860180757
89673,3.9727946199350654
89674,1.7566523791099973
89675,3.801073338386032
89676,3.660260207690141
89677,4.528775113218131
89678,3.9785558455177292
89679,4.196793125552299
89680,3.3916539180669916
89681,4.578201308599383
89682,4.086459501852741
89683,3.834954967265742
89684,4.4239840198289055
89685,3.9038245781991967
89686,4.479691918697147
89687,2.8115663989709465
89688,2.9241784072346757
89689,4.282471052139037
89690,2.7070864963208248
89691,3.5095225959720415
89692,1.9035365978989542
89693,4.1471025738216385
89694,4.410254401869998
89695,4.326030791820079
89696,3.752620722390582
89697,3.5832367050956835
89698,3.962758321681602
89699,3.8546682611500414
89700,2.7139160057871754
89701,4.207690416429097
89702,3.0619787962718035
89703,3.929301019359974
89704,4.097826055843723
89705,3.4658643954214705
89706,1.7380710808502775
89707,4.359170383383187
89708,3.5842211022983235
89709,2.497094540663001
89710,3.037731040063057
89711,2.834158074778913
89712,4.049914990774177
89713,3.5779582641064107
89714,4.403106040027536
89715,1.765237493794603
89716,3.822820506258213
89717,2.022859603439394
89718,4.527574342212926
89719,4.611285400674207
89720,2.9743725392846283
89721,3.3955443194486636
89722,4.060212127342551
89723,3.385043072492691
89724,2.4733288907108757
89725,4.0404492994959265
89726,2.9483487745191863
89727,3.369143419089508
89728,3.5919295296866096
89729,3.9671288320532696
89730,2.568355982655473
89731,4.208849544037825
89732,3.1668954585572844
89733,3.4852258670060325
89734,4.064454476758631
89735,4.268031417415318
89736,3.8397051402257616
89737,3.139255748049642
89738,4.407751462410301
89739,3.426499775552184
89740,4.567690211021741
89741,3.4791128560596967
89742,3.89487858123135
89743,3.47294291735895
89744,3.1780589225841167
89745,3.7106592225906967
89746,3.214854269683346
89747,3.4840428027958095
89748,1.5190253293866145
89749,2.939817771086657
89750,3.8826306257469176
89751,3.1212049002625344
89752,4.1045846702640745
89753,3.5830938988248193
89754,3.8290523732797186
89755,3.9005507942126436
89756,4.313102559812173
89757,3.2424164280529433
89758,4.345460243791402
89759,3.7513089576813323
89760,3.2352981297562056
89761,3.438748276836193
89762,3.264688422231954
89763,3.398478865828975
89764,3.6577610269486853
89765,3.1619831687473834
89766,2.939490985757429
89767,3.88826318132364
89768,3.7701729287764074
89769,4.174867647027119
89770,2.2899661065981918
89771,4.864552737153155
89772,3.4352318282525425
89773,4.490735250774853
89774,4.70382551625004
89775,3.9625442702195364
89776,2.8767392400003406
89777,4.357264034907055
89778,2.4889695427767924
89779,3.8961797727605783
89780,3.8390112346031358
89781,3.594337098588911
89782,3.837214494642178
89783,4.067375582186185
89784,3.2090800343244483
89785,3.717044873583926
89786,4.2788368300612065
89787,3.857406436704971
89788,4.40492113996336
89789,4.5566714167795315
89790,3.7353148903653164
89791,4.230939559368827
89792,3.500299663887163
89793,3.5654194866141204
89794,3.332457858293099
89795,3.2712937583397874
89796,1.9952059704372098
89797,2.9893068976304664
89798,3.6411202276304167
89799,2.5981451474956656
89800,2.6860302373200087
89801,3.170055147656101
89802,2.662841892397557
89803,4.662977714128779
89804,2.8676542557849714
89805,3.262306798729099
89806,4.6250648562598355
89807,4.266849562168533
89808,3.8011033053593346
89809,2.718422607370881
89810,3.9273519515592903
89811,3.4568693736401013
89812,3.2835271397767274
89813,4.345688956908769
89814,4.420356748535827
89815,2.5780674263353522
89816,2.560587823140488
89817,4.182628449505633
89818,3.477621469961263
89819,3.0329244328820995
89820,3.4463937465130323
89821,3.5456592061522483
89822,3.737761728126767
89823,3.481592211711941
89824,3.475964551530559
89825,4.612521051669454
89826,4.220556906527483
89827,4.291839547775442
89828,3.518515513174971
89829,3.039235971029565
89830,4.009178862610973
89831,4.275327514411554
89832,4.218661593340265
89833,4.361280589548632
89834,3.627552600424018
89835,3.4085700260307883
89836,3.560336581006797
89837,3.2125735364329224
89838,3.8352413761029487
89839,3.7888416135103364
89840,3.5090779205553084
89841,3.614415883482651
89842,2.973091475367149
89843,3.497919302743213
89844,3.2781194656616974
89845,3.936355298951921
89846,3.700551819552991
89847,2.2393455210173663
89848,4.098229099213665
89849,3.553836638370233
89850,3.1749454636915146
89851,3.7490275513780404
89852,3.009959524135054
89853,4.203696701331145
89854,3.9296349479959245
89855,2.8582051441340974
89856,4.0079482862215405
89857,4.1586449029975645
89858,3.9896407707599395
89859,3.814067508650866
89860,3.189141922044527
89861,4.150510056049871
89862,4.391330153299026
89863,4.431141283011569
89864,2.147816391000601
89865,3.7479296132902884
89866,4.309525340045154
89867,4.14938905088312
89868,4.380768307236563
89869,2.857161418879829
89870,3.9626443754550165
89871,4.156025216659018
89872,4.591527573914511
89873,3.6855042637940745
89874,3.2373709167184406
89875,2.908830090234689
89876,4.265707549239171
89877,4.595547207643265
89878,4.254374184411126
89879,4.134571138151173
89880,3.6956850132363486
89881,3.7810719998607842
89882,3.597012701369066
89883,3.4426963682528298
89884,3.236310120438443
89885,4.347043548020089
89886,4.363866468148981
89887,2.9204202085405946
89888,3.8022186567207314
89889,4.221111891196621
89890,4.102169091348914
89891,4.064746768649106
89892,3.6938035766707116
89893,3.737294531676221
89894,4.222843446319929
89895,3.605481421291669
89896,3.095209758624565
89897,3.3256899929831483
89898,3.7806951503846333
89899,4.314612367998797
89900,3.959079050706433
89901,4.276659708330334
89902,4.309647287268368
89903,4.457179460441211
89904,4.272111392562486
89905,3.113975527224497
89906,4.523016930642414
89907,3.355237893562937
89908,3.099022045288392
89909,3.7714349811733157
89910,3.0130495390253422
89911,3.4641516602143447
89912,4.329930520656651
89913,3.8026142072866422
89914,3.8031093511751366
89915,4.158778993623438
89916,3.7612482391015845
89917,2.503265905070797
89918,3.1701387858549053
89919,3.364864307923132
89920,3.8157975295737603
89921,4.216580792756125
89922,3.458517348452839
89923,3.3649450823192866
89924,3.1038578043428853
89925,3.030711765589347
89926,3.9015602639744036
89927,4.102285339979624
89928,3.416045962339074
89929,4.052620908858055
89930,3.7185706543151027
89931,3.707668028827952
89932,3.525968234944274
89933,3.539306015663796
89934,2.9731173165553755
89935,2.54609617737939
89936,3.412246777983295
89937,3.2871810085147337
89938,2.7774394722617815
89939,4.192931836393856
89940,4.377350304219517
89941,4.082306253247912
89942,4.461444431262729
89943,2.8849567758414776
89944,4.147923600001288
89945,3.7427774184316758
89946,3.5844107431778602
89947,2.8753740208675524
89948,3.5617733005026806
89949,4.130621694193149
89950,4.002631403783855
89951,4.444897130993026
89952,4.280595423299808
89953,4.221726813722719
89954,3.939672057457063
89955,3.733555963779898
89956,2.437818280945262
89957,2.9650341567578375
89958,3.9860026185355086
89959,3.57811547840981
89960,3.086342705210994
89961,4.114655066409948
89962,3.47658867979219
89963,3.7231462529929997
89964,3.0346606563271616
89965,2.456216391656616
89966,4.682717904700554
89967,4.294178672556067
89968,3.8608260992991044
89969,3.991599740756297
89970,3.2032929764239855
89971,3.7104424024128178
89972,3.7123123526414594
89973,4.334864776752593
89974,4.429369400393653
89975,3.5666154415133824
89976,3.4151160303730865
89977,4.884987460792879
89978,3.168486314662291
89979,3.3008520792116576
89980,3.816226931319617
89981,3.6277387748017853
89982,3.9709146431101465
89983,3.630941831461039
89984,4.607317315152561
89985,3.8572378556600806
89986,2.5237389019657805
89987,3.5948368835918623
89988,4.10977161833561
89989,4.6218615459624655
89990,4.027031065798412
89991,3.4744979243864775
89992,4.242367376937698
89993,3.971391450601489
89994,4.417729185942552
89995,2.8030159297867163
89996,4.405806472815117
89997,4.607308372511107
89998,3.8995184197925643
89999,2.853365126850432
90000,3.4224171470481695
90001,4.365549954003878
90002,4.29223610335089
90003,3.5720410523248227
90004,2.5034171131709173
90005,4.423941657585035
90006,4.329654760647619
90007,4.059284630059676
90008,2.254383115792837
90009,3.546167651941637
90010,3.326283315396088
90011,3.1032192257364763
90012,4.3438551273241055
90013,3.2791872496817933
90014,2.25419006094546
90015,2.375257142358221
90016,4.065459008170833
90017,3.64410706170444
90018,2.931578455768226
90019,3.397365668152441
90020,3.5326945504104894
90021,3.917576529971237
90022,3.126941332801919
90023,4.1570425916386275
90024,2.3701526640421933
90025,3.907662322467319
90026,3.4159832458425905
90027,3.884489724284638
90028,3.1242913854360133
90029,4.42967995669133
90030,3.0582767713214043
90031,4.453159432735006
90032,2.433552020988841
90033,2.2572629823776627
90034,3.797334307020305
90035,3.8272157949466634
90036,3.887883774064644
90037,4.176167730394658
90038,4.092608547037617
90039,4.680965136846293
90040,3.3187029273249573
90041,3.610057304167068
90042,2.726886704548908
90043,3.947392438425587
90044,3.7429056000072145
90045,3.8647509889636322
90046,3.296939009172165
90047,3.6758443629908784
90048,3.751492474756799
90049,4.0732710578649405
90050,4.21585893313374
90051,3.7065825087946207
90052,4.1456302897736075
90053,4.132759707097724
90054,4.053412313974903
90055,3.367480068433244
90056,3.31623783988036
90057,3.2935828228361275
90058,3.411609689371431
90059,3.8771820010895346
90060,3.650003411078643
90061,2.649446006834986
90062,3.830717767418664
90063,3.47125168249409
90064,4.211888443645278
90065,3.7691162848211848
90066,4.173753078609829
90067,4.486810424847687
90068,3.074095169464664
90069,2.9804984990151024
90070,3.862485378907599
90071,2.537586772308546
90072,2.861178443009607
90073,3.9861484603246717
90074,3.950953587625616
90075,3.002552484919726
90076,4.186265891472694
90077,4.401108905027327
90078,3.793341000529715
90079,3.9333534961068874
90080,2.9063782229355235
90081,4.240186951207824
90082,4.002072536202818
90083,3.5467076327270504
90084,4.0385290054171925
90085,4.2029389184557315
90086,3.8286942804975026
90087,4.149345836320873
90088,4.35154472691824
90089,3.3920906921702514
90090,3.281571727689661
90091,3.610829763238915
90092,4.8689386015756515
90093,4.2270810603302875
90094,3.4794268467760596
90095,3.671919416698862
90096,2.7591909800728542
90097,3.4265114640949714
90098,4.049161471683747
90099,3.897874115802334
90100,2.7235609719332055
90101,3.5814822854604875
90102,2.906046102381582
90103,3.1641166462267587
90104,3.8108021206847065
90105,2.8763215411661625
90106,4.059486899091491
90107,3.2917329172701475
90108,3.7854234389941284
90109,3.2397878201619426
90110,3.870834407601518
90111,3.8680973122073024
90112,2.8061517506253066
90113,3.347594617587459
90114,2.807908498871348
90115,2.205505667400487
90116,3.944460668630076
90117,3.574303092709644
90118,3.2875446565497106
90119,3.6729629013437988
90120,3.144199595343315
90121,4.3327199839697945
90122,3.643197584576023
90123,3.6905364586815157
90124,3.6648386761365073
90125,3.970418770148956
90126,2.897233801060828
90127,3.849427518754593
90128,3.7060905720853667
90129,4.056478831037375
90130,4.021089119628411
90131,3.64130720882088
90132,3.5830343058610907
90133,3.7215751760145803
90134,2.89151804231973
90135,4.123476665860196
90136,1.8939046337961054
90137,3.8187469999459314
90138,3.4453156719910227
90139,4.726241203538894
90140,4.531408040253823
90141,3.3516579047825954
90142,3.2500312891098164
90143,3.0680922812562854
90144,4.408561853083817
90145,2.7544756763497187
90146,3.9609354290059633
90147,3.800136971491618
90148,4.379103040764374
90149,2.480287374897167
90150,3.502599237711117
90151,4.479116299664773
90152,4.251350448868232
90153,4.401238238033352
90154,2.933818974406908
90155,3.5933070992434013
90156,4.118148417382754
90157,2.581342919993854
90158,3.948864220908222
90159,3.7091620466982227
90160,4.330510970771343
90161,2.2716264719338284
90162,3.3732831831788386
90163,3.1239995261153033
90164,3.5877729877628437
90165,3.0701872533984447
90166,3.117173071544239
90167,4.271198520119482
90168,2.604875729583085
90169,4.255962649437477
90170,4.189051310127945
90171,3.9605062237775095
90172,2.9897208068215657
90173,3.4610709396269974
90174,3.799609112525086
90175,3.985371766279992
90176,2.8156145528839227
90177,2.201977424735029
90178,3.532766287786101
90179,2.5533005167796303
90180,4.398875375229645
90181,2.822938664796135
90182,4.287575486812157
90183,4.058206945484362
90184,3.2030942328268908
90185,2.555336895330571
90186,2.937472733751487
90187,3.7867614588147394
90188,3.5676727179534895
90189,3.2524796613079427
90190,3.65935178392047
90191,4.092069444592813
90192,4.199625192062248
90193,3.8707550441368683
90194,4.464036604473709
90195,2.629308469461882
90196,4.496246749844125
90197,3.6506205837943306
90198,3.0346610197778894
90199,3.8216324608168906
90200,3.293389882084813
90201,4.174468663914138
90202,3.160873158169233
90203,3.9679777013745086
90204,1.9872647870362903
90205,4.225746645375292
90206,2.9764290450064403
90207,3.4027781994024378
90208,3.3213435462621996
90209,3.666401099964581
90210,3.285887533877981
90211,4.4078381678819145
90212,4.0830466914566514
90213,3.300240819803753
90214,3.384231948483729
90215,4.135570967930116
90216,2.6602442203711085
90217,3.1888951494013793
90218,4.001959209753517
90219,4.419406873692415
90220,2.977391971720466
90221,3.9683946582699967
90222,3.136809796348296
90223,3.254751581754647
90224,4.071787716324959
90225,4.158482857931956
90226,2.8453125002783777
90227,3.427096494235684
90228,3.2547575161454536
90229,3.930453593650377
90230,1.9991615826141023
90231,3.5243778945716735
90232,4.326483625211454
90233,3.035046917107983
90234,3.9730975429174458
90235,4.177409340942196
90236,4.539045154767851
90237,3.384172992636612
90238,4.2948376086601625
90239,4.702451584687819
90240,3.5833686958187942
90241,3.640558373492843
90242,3.758100916273152
90243,4.242032841250072
90244,4.338971306854491
90245,4.473560280982993
90246,3.845465388071639
90247,3.256400018952081
90248,3.659297217303847
90249,3.7330958009372903
90250,1.6999897187783333
90251,4.269622457249402
90252,2.476919108224849
90253,4.663745937482379
90254,3.5072744197330166
90255,3.9661912888474107
90256,2.623745050408923
90257,1.445390317126926
90258,3.482740190850763
90259,2.2714974102701073
90260,3.3094778803079525
90261,4.047136771069781
90262,3.544326651308077
90263,3.8400760142565775
90264,3.237724481183226
90265,3.2359789910777654
90266,3.99612670935922
90267,4.282101542815199
90268,3.793851966658635
90269,2.5119338586953264
90270,3.286129376641416
90271,3.4019915166090824
90272,4.517775452231068
90273,1.9044116758144978
90274,4.46412585583165
90275,4.23052365018528
90276,3.885575739382209
90277,4.1978780312504
90278,2.922477413566437
90279,3.7479326426115183
90280,2.7974574732036834
90281,4.544253390673694
90282,4.369150599444593
90283,3.3711895811785113
90284,3.417826455510621
90285,3.7156765514147083
90286,2.348627257625454
90287,2.0913458586621347
90288,2.576863597165619
90289,3.491994882807771
90290,4.177521404958379
90291,3.3021222897894917
90292,2.4926677339917176
90293,2.952117547325566
90294,3.5513239872133675
90295,3.5329678885234026
90296,4.359058243249159
90297,3.3023474328154645
90298,4.335959667507207
90299,3.9327698463376684
90300,3.498237787506706
90301,2.359328202643987
90302,4.280634539220225
90303,4.612333858120762
90304,3.532399648351974
90305,3.2128757701338975
90306,4.0068681064716
90307,4.348870313471867
90308,4.082082726983856
90309,4.229781140166811
90310,4.076295418819346
90311,2.9719900730443563
90312,3.791691663337881
90313,4.0414864902117476
90314,3.6815211777883183
90315,2.6283823288226067
90316,1.0553151215108303
90317,4.14606822237784
90318,3.7390244071153296
90319,3.3890536873277703
90320,3.210927336672659
90321,4.133015491142797
90322,4.346764727743507
90323,2.8520578648135473
90324,3.5685940072108684
90325,3.6691489204791523
90326,3.6536307106838772
90327,3.7161746481204085
90328,3.755815416173547
90329,3.8875359957793565
90330,4.024600504708527
90331,3.517885242630221
90332,4.459938258936261
90333,2.4574778630202365
90334,4.196849510416971
90335,4.12188755250852
90336,4.1119764358508135
90337,3.7529821979183233
90338,3.915782475390134
90339,3.557909997810167
90340,3.8565003454770985
90341,4.188930733510177
90342,3.1578669622978253
90343,3.545778662880244
90344,3.9916847773778135
90345,3.388016218425887
90346,3.6420275365758292
90347,2.6265573311130925
90348,3.3681006849923403
90349,2.7404704597715055
90350,3.872690653574738
90351,4.173152718817113
90352,3.07388523038266
90353,3.4207529988720218
90354,4.200697463656583
90355,3.372401002635574
90356,3.234983895329163
90357,4.428506586945718
90358,4.385679753137473
90359,3.0853712325063736
90360,4.10150172216184
90361,3.831425691598436
90362,4.118666727139449
90363,3.003377666089456
90364,2.462253998073557
90365,3.4098896533553655
90366,3.0935984977131916
90367,4.624379040982267
90368,3.619817304205896
90369,4.111464641154418
90370,3.4051294682052067
90371,2.268511592997506
90372,3.9232090222607683
90373,3.7539559955656756
90374,4.4756953187850215
90375,3.379227129818856
90376,3.6348215744624843
90377,3.3521159652143453
90378,4.128987813964247
90379,3.7668314391636684
90380,3.9825675044581135
90381,3.3164827397940333
90382,3.1787933783739573
90383,4.500483473619216
90384,2.6808300578342923
90385,4.003761404613766
90386,4.182201010948751
90387,3.613279175862463
90388,4.124025376043915
90389,3.628442424300735
90390,3.9897293362562603
90391,4.166890936588755
90392,2.868519982591395
90393,4.643864281224389
90394,2.735892131951161
90395,3.596308515621033
90396,4.032944979357496
90397,3.5145824495337923
90398,4.604832503097112
90399,4.376031785438259
90400,3.796015724545511
90401,3.2309855039646114
90402,3.5224061000313007
90403,2.5878299188728318
90404,3.758391921812358
90405,3.149919036798605
90406,2.1568457993382504
90407,3.8807123810648076
90408,4.3635976367477225
90409,4.224678555151761
90410,3.0796420228765613
90411,3.1632224358252183
90412,3.8683969617286866
90413,4.45290863488522
90414,3.6623717509676164
90415,4.4010468719184175
90416,2.8827353191755027
90417,4.323040804100798
90418,2.616929645048887
90419,2.943246717135043
90420,2.502039959163037
90421,4.3116089935243975
